,image_url,main_category,name,price,product_category,product_url,sku,sub_category,username
75,https://cdn.shopify.com/s/files/1/1463/5858/products/GroupShot_Web_Colour_Correcting-Powder-Foundation-20JUL15-copy_large.jpg?v=1483563728,,Colour Correcting Powder Foundation,20.0,,https://www.pixibeauty.com/collections/makeup/products/colour-correcting-powder-foundation,1483563728,,pixibeauty
77,https://cdn.shopify.com/s/files/1/1463/5858/products/illuminating-tint-_-concealer-open-04dec13-web_large.jpg?v=1488230981,,Illuminating Tint & Conceal,24.0,,https://www.pixibeauty.com/collections/makeup/products/illuminating-tint-conceal,1488230981,,pixibeauty
78,https://cdn.shopify.com/s/files/1/1463/5858/products/Endless-Silky-Eye-Pen-Mini-Down-05NOV15-web_large.jpg?v=1502411051,,Mini Endless Silky Eye Pen,6.0,,https://www.pixibeauty.com/collections/makeup/products/mini-endless-silky-eye-pen,1502411051,,pixibeauty
79,https://cdn.shopify.com/s/files/1/1463/5858/products/Beauty-Duo-Blush_Web_large.jpg?v=1483487984,,Beauty Blush Duo + Kabuki,18.0,,https://www.pixibeauty.com/collections/makeup/products/beauty-blush-duo-kabuki,1483487984,,pixibeauty
80,https://cdn.shopify.com/s/files/1/1463/5858/products/Flawless-Beauty-Fluid-Group-01-03MAY14-web_large.jpg?v=1502907258,,Flawless Beauty Fluid,15.0,,https://www.pixibeauty.com/collections/makeup/products/flawless-beauty-fluid,1502907258,,pixibeauty
81,https://cdn.shopify.com/s/files/1/1463/5858/products/LipContourLiner-Group-19NOV15-web_large.jpg?v=1490036968,,Lip Contour Liner,12.0,,https://www.pixibeauty.com/collections/makeup/products/lip-contour-liner,1490036968,,pixibeauty
82,https://cdn.shopify.com/s/files/1/1463/5858/products/EyeDefineWaterline-14SEP16-web_large.jpg?v=1481591352,,Eye Define Waterline,14.0,,https://www.pixibeauty.com/collections/makeup/products/eye-define-waterline,1481591352,,pixibeauty
83,https://cdn.shopify.com/s/files/1/1463/5858/products/Lash-Line-Ink-Group-09FEB16-web_large.jpg?v=1483572313,,Lash Line Ink,14.0,,https://www.pixibeauty.com/collections/makeup/products/lash-line-ink,1483572313,,pixibeauty
84,https://cdn.shopify.com/s/files/1/1463/5858/products/Lash-Booster-Mascara_MainGroup_large.jpg?v=1483571261,,Lash Booster Mascara,15.0,,https://www.pixibeauty.com/collections/makeup/products/lash-booster-mascara,1483571261,,pixibeauty
85,https://cdn.shopify.com/s/files/1/1463/5858/products/Extra_Eye_Bright_Liner-Open-WEB-5FEB13_large.jpg?v=1481572858,,Extra Eye Bright Liner,14.0,,https://www.pixibeauty.com/collections/makeup/products/extra-eye-bright-liner,1481572858,,pixibeauty
86,https://cdn.shopify.com/s/files/1/1463/5858/products/Brow-Tamer-Open-25JAN16_forweb_large.jpg?v=1481585085,,Brow Tamer,10.0,,https://www.pixibeauty.com/collections/makeup/products/brow-tamer,1481585085,,pixibeauty
87,https://cdn.shopify.com/s/files/1/1463/5858/products/Concealing-Concentrate-16APR14-web_large.jpg?v=1481315654,,Concealing Concenrate,12.0,,https://www.pixibeauty.com/collections/makeup/products/concealing-concenrate,1481315654,,pixibeauty
88,https://cdn.shopify.com/s/files/1/1463/5858/products/BookOfBeauty-GlowGetters-25JAN16-web_32ecb286-2ce9-442d-8644-cb5e6c68e6ac_large.jpg?v=1488847243,,Book of Beauty-Glow Getters,24.0,,https://www.pixibeauty.com/collections/makeup/products/book-of-beauty-glow-getters,1488847243,,pixibeauty
89,https://cdn.shopify.com/s/files/1/1463/5858/products/Crayon-Combo-Group-16APR14-web_large.jpg?v=1483491269,,Crayon Combo,8.0,,https://www.pixibeauty.com/collections/makeup/products/crayon-combo,1483491269,,pixibeauty
90,https://cdn.shopify.com/s/files/1/1463/5858/products/BrowPowderPalette-25JAN16_forweb_large.jpg?v=1489593508,,Brow Powder Palette,12.0,,https://www.pixibeauty.com/collections/makeup/products/brow-powder-palette,1489593508,,pixibeauty
91,https://cdn.shopify.com/s/files/1/1463/5858/products/QuickFixBronzer-Open-26AUG14-web_large.jpg?v=1481569992,,Quick Fix Bronzer,20.0,,https://www.pixibeauty.com/collections/makeup/products/quick-fix-bronzer,1481569992,,pixibeauty
92,https://cdn.shopify.com/s/files/1/1463/5858/products/BookOfBeauty-TouchOfBlush-25JAN16-web_211443b6-ee78-4199-a597-476b556d90a2_large.jpg?v=1488847185,,Book of Beauty-Touch of Blush,24.0,,https://www.pixibeauty.com/collections/makeup/products/book-of-beauty-touch-of-blush,1488847185,,pixibeauty
93,https://cdn.shopify.com/s/files/1/1463/5858/products/Brushes-Foundation-07AUG14-web_large.jpg?v=1481587716,,Full Cover Foundation Brush,15.0,,https://www.pixibeauty.com/collections/makeup/products/full-cover-foundation-brush,1481587716,,pixibeauty
94,https://cdn.shopify.com/s/files/1/1463/5858/products/Flawless-Finishing-Powder-02SEP11-web_large.jpg?v=1481569650,,Flawless Finishing Powder,22.0,,https://www.pixibeauty.com/collections/makeup/products/flawless-finishing-powder,1481569650,,pixibeauty
95,https://cdn.shopify.com/s/files/1/1463/5858/products/Eye-Bright-Primer-open-02NOV11-web_large.jpg?v=1488827182,,Eye Bright Primer,14.0,,https://www.pixibeauty.com/collections/makeup/products/eye-bright-primer,1488827182,,pixibeauty
96,https://cdn.shopify.com/s/files/1/1463/5858/products/Eye_Bright_Liner_21JUN09_large.jpg?v=1481572634,,Eye Bright Liner,12.0,,https://www.pixibeauty.com/collections/makeup/products/eye-bright-liner,1481572634,,pixibeauty
97,https://cdn.shopify.com/s/files/1/1463/5858/products/Undercover-Crayon-Group-Drown-03JAN15-web_large.jpg?v=1483488757,,Undercover Crayon,7.0,,https://www.pixibeauty.com/collections/makeup/products/undercover-crayon,1483488757,,pixibeauty
98,https://cdn.shopify.com/s/files/1/1463/5858/products/EndlessBrowGelPen-Group-21MAR15-web_large.jpg?v=1483563894,,Endless Brow Gel Pen,11.0,,https://www.pixibeauty.com/collections/makeup/products/endless-brow-gel-pen,1483563894,,pixibeauty
99,https://cdn.shopify.com/s/files/1/1463/5858/products/Brushes-Lip-11DEC13-web_large.jpg?v=1481588324,,Lip Brush,10.0,,https://www.pixibeauty.com/collections/makeup/products/lip-brush,1481588324,,pixibeauty
100,https://cdn.shopify.com/s/files/1/1463/5858/products/Eye-Zone-Brightener-20JAN12-web_large.jpg?v=1499966357,,Eye Zone Brightener,16.0,,https://www.pixibeauty.com/collections/makeup/products/eye-zone-brightner,1499966357,,pixibeauty
101,https://cdn.shopify.com/s/files/1/1463/5858/products/Flawless-Beauty-Primer-Mini-09OCT13-web_large.jpg?v=1511741129,,Mini Flawless Beauty Primer,9.0,,https://www.pixibeauty.com/collections/makeup/products/mini-flawless-beauty-primer,1511741129,,pixibeauty
102,https://cdn.shopify.com/s/files/1/1463/5858/products/Black-Lacquer-Lash-Primer-25JAN16_forweb_large.jpg?v=1481576321,,Black Lacquer Lash Primer,15.0,,https://www.pixibeauty.com/collections/makeup/products/black-lacquer-lash-primer,1481576321,,pixibeauty
103,https://cdn.shopify.com/s/files/1/1463/5858/products/LenghtyFiberMascara-19JUN15-web_large.jpg?v=1481583798,,Lengthy Fiber Mascara,16.0,,https://www.pixibeauty.com/collections/makeup/products/lengthy-fiber-mascara,1481583798,,pixibeauty
104,https://cdn.shopify.com/s/files/1/1463/5858/products/Quick-Fix-Powder-Open-04MAR14-web_large.jpg?v=1481569305,,Quick Fix Powder,20.0,,https://www.pixibeauty.com/collections/makeup/products/quick-fix-powder,1481569305,,pixibeauty
105,https://cdn.shopify.com/s/files/1/1463/5858/products/Nail-Colour-no071-AlmondGlow-25JUN14-web_large.jpg?v=1481675061,,Nail Colour-Almond Glow,8.0,,https://www.pixibeauty.com/collections/makeup/products/nail-colour-almond-glow,1481675061,,pixibeauty
106,https://cdn.shopify.com/s/files/1/1463/5858/products/BookOfBeauty-ContourCreator-25JAN16-web_large.jpg?v=1488847150,,Book of Beauty-Contour Creator,24.0,,https://www.pixibeauty.com/collections/makeup/products/book-of-beauty-contour-creator,1488847150,,pixibeauty
107,https://cdn.shopify.com/s/files/1/1463/5858/products/NaturalContourPowder-18MAR15-web_large.jpg?v=1481323566,,Natural Contour Powder,20.0,,https://www.pixibeauty.com/collections/makeup/products/natural-contour-powder,1481323566,,pixibeauty
